run_id	Precision-recall curve.Recall	Precision-recall curve
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.7721518987341772	1
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.7721518987341772	1
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.7721518987341772	1
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.7721518987341772	1
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.7721518987341772	1
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.7721518987341772	1
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.7721518987341772	1
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.7721518987341772	1
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.7721518987341772	1
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.7721518987341772	1
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.7721518987341772	1
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.7721518987341772	1
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.7848101265822784	1
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.7974683544303798	1
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.7974683544303798	1
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.7974683544303798	1
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.7974683544303798	1
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.7974683544303798	1
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.7974683544303798	1
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.7974683544303798	1
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.7974683544303798	1
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.7974683544303798	1
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.7974683544303798	1
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.7974683544303798	1
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.810126582278481	1
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.810126582278481	1
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.810126582278481	1
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.810126582278481	1
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.810126582278481	1
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.810126582278481	1
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.810126582278481	1
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.810126582278481	1
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.810126582278481	1
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.810126582278481	1
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.810126582278481	1
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.8227848101265823	0.9848484848484849
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.8227848101265823	0.9848484848484849
9e9f0c7f-81c2-4e0b-98f9-91ba3e52c8ab	0.8227848101265823	0.9848484848484849
